Church,District Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mushawa,Makoni East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutenure,Makoni East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzvimbe,Makoni East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyamajura,Makoni East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyamatanda,Makoni East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyamatsina,Makoni East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quagqakloof,Makoni East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rugoyi,Makoni East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tendere,Makoni East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bethel-Makoni South,Makoni South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chikato,Makoni South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chimbondi,Makoni South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinembiri,Makoni South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donhodzo,Makoni South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katsenga,Makoni South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kudziwa,Makoni South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mhukayesango,Makoni South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Moria/kass,Makoni South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt View,Makoni South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tinokunda,Makoni South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chehumba,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chirisa,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiunya,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dewedzo,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dewedzo East,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dewedzo West,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dohwa,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domboremombe,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gundi,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Makoni West - Mahwedza,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutendebvure,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shangwe,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willows,Makoni West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airbase,Manyame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edensvale,Manyame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hopeview,Manyame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunyani,Manyame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunyani West,Manyame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manyame Airbase,Manyame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manyame Park,Manyame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
River Range,Manyame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockview,Manyame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodford,Manyame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chegore,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chibvuwenyu,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chikunda,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinyamatikiti,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chipango,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chipfatsura,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chirinda,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiwere,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dambwande,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwindigwi,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Machedye,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Machiringoma,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mafararikwa,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Makomwe- Marange,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mandisekwe,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manjengwa,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maponde,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marewo,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matambudziko,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Zonwe,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Zuma,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mukunguma,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mukuni,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Munyoro,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murwira,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutinhe,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyagundi,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyagundi 2,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyakuenda,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyangani,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nzvenga,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odzi,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia Marange North,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riverside,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rubatso,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The New Canaan,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uchena,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wendumba,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zvirongorwe,Marange North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bemhiwa,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chapeyama,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chikonzo,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chikuku,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chikwariro,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chikwariro North,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiparahwe,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daure,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dungu,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gonora,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mangatu,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manhu,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mapfunde,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marivo,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matiza,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mavhiza,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mukwada,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murehwa,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutsago,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutudza,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zikani,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zvipiripiri,Marange South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arise And Shine,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bemba,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cotter,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dombotombo,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagle Tanning,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastview,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goerge Howard,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Chase,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kushinga-Marondera East,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marondera East,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morningside,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutukwa-Marondera East,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxford,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phikelela,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapid,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockside,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rusike,Marondera East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cherutombo,Marondera West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cherutombo North,Marondera West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiseve,Marondera West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmswood,Marondera West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grasslands,Marondera West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Paradise,Marondera West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marondera Central,Marondera West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marondera City Centre,Marondera West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marondera West - Nyameni,Marondera West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockview - Marondera,Marondera West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten Miles,Marondera West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wenimbi,Marondera West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West End,Marondera West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chitakatira,Mutare East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastview - Mutare,Mutare East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manzununu,Mutare East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Map-off,Mutare East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matika,Mutare East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutare Central,Mutare East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noseland,Mutare East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,Mutare Multicultural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hilbright,Mutare Multicultural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingsway Sda Church,Mutare Multicultural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutare Sanctuary,Mutare Multicultural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazing Grace,Mutare South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berzel 2,Mutare South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bvirindi,Mutare South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dangamvura East Sda Church,Mutare South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dangamvura South,Mutare South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gandai,Mutare South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madanga,Mutare South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manzinde,Mutare South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyamauru,Mutare South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pamphilia,Mutare South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shekinah,Mutare South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sunshine,Mutare South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beaulaland,Mutare South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dangamvura Central,Mutare South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gimview,Mutare South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gimview South,Mutare South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Horizon,Mutare South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain View,Mutare South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernview Park,Mutare West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chikanga Phase III,Mutare West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Destview,Mutare West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hob House,Mutare West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hob House 3,Mutare West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hobview,Mutare West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hope Fountain,Mutare West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natview,Mutare West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimta,Mutare West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chidazembe,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chirarwe,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Centre,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastwood,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Five Streams,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gonde,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Govhingo,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guta,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jombe,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mapara,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murinda,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mwoyoweshumba,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penhalonga,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sherukuru,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toronto,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsvingwe,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watsomba,Mutasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chegore- Nyahuni,Nyahuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chemapango,Nyahuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chitsiga,Nyahuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chivake,Nyahuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Makunde Primary,Nyahuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyahuni,Nyahuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zvomuuyamashonganyika,Nyahuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breamar,Nyambiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edenburg,Nyambiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kareboom,Nyambiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kildonan,Nyambiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kimcote,Nyambiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landas,Nyambiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Farm,Nyambiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyambiri,Nyambiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyatsime Central,Nyambiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shangwa,Nyambiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shrewbury,Nyambiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tariro,Nyambiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonda,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bondana,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chifambe,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chirimanyimo,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dombo,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fedelity,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fombe,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fox,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gambe,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kambudzi,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazozo,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macedonia - Nyanga South,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magarati,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mangezi,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manjoro,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mapako,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matema,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount View Nyanga,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Munga,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyagamba,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyakomba,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyamahumba,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyamaropa,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyanga,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyanga South,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyarukowa,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyarumvurwe,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyatate,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyautare,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruchera,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruwangwe,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samanyika,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sedze,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiri,Nyanga ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birchenough Bridge,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birchenough Bridge West,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cashel Valley,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chakohwa,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiramba,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chitimani,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gudyanga,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hotsprings,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabuyaye,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manesa,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mhandarume,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Musane,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutambara,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhedziwa,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyambeya,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyanyadzi,Nyanyadzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chipembere,Nyazura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clare,Nyazura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorubi Spring,Nyazura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Hope,Nyazura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manz,Nyazura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Mainje,Nyazura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyazura Mission Church,Nyazura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rupako,Nyazura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsungwezi,Nyazura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zvavanhu,Nyazura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ardbennie,Oasis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hatfield Oasis,Oasis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overspill Central,Overspill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overspill East,Overspill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overspill North,Overspill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overspill South,Overspill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overspill West,Overspill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stopover (epworth),Overspill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stopover 1,Overspill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
